date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:50:37	62673/62673	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:31:29%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/jquery-sparkline/jquery.sparkline.min.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/jquery-sparkline/jquery.sparkline.min.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/charts-gauge-sparkline.html)
10:50:37	9782/9782	---MCZ	200	added ('OK')	text/css	date:Tue,%2031%20Jul%202018%2008:27:10%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/bootstrap-select/css/bootstrap-select.min.css	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/bootstrap-select/css/bootstrap-select.min.css	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-advanced.html)
10:50:37	444/444	---M--	200	added ('OK')	text/css	etag:%225b601d8c-1bc%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-advanced.html)
10:50:37	22835/22835	---MCZ	200	added ('OK')	text/css	date:Tue,%2031%20Jul%202018%2008:26:29%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/bootstrap-datepicker/css/bootstrap-datepicker3.css	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/bootstrap-datepicker/css/bootstrap-datepicker3.css	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-advanced.html)
10:50:37	1317/1317	---MCZ	200	added ('OK')	text/css	date:Tue,%2031%20Jul%202018%2008:27:51%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/bootstrap-tagsinput/bootstrap-tagsinput.css	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/bootstrap-tagsinput/bootstrap-tagsinput.css	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-advanced.html)
10:50:38	5285/5285	---MCZ	200	added ('OK')	text/css	date:Tue,%2031%20Jul%202018%2008:34:31%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/nouislider/nouislider.css	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/nouislider/nouislider.css	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-advanced.html)
10:50:38	44448/44448	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:27:21%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/bootstrap-select/js/bootstrap-select.min.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/bootstrap-select/js/bootstrap-select.min.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-advanced.html)
10:50:38	11068/11068	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:27:57%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-advanced.html)
10:50:38	22056/22056	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:34:34%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/nouislider/nouislider.min.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/nouislider/nouislider.min.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-advanced.html)
10:50:38	33599/33599	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:26:35%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/bootstrap-datepicker/js/bootstrap-datepicker.min.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-advanced.html)
10:50:39	9167/9167	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:27:52%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/bootstrap-tagsinput/bootstrap-tagsinput.min.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/bootstrap-tagsinput/bootstrap-tagsinput.min.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-advanced.html)
10:50:39	17771/17771	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:31:03%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/jasny-bootstrap/js/jasny-bootstrap.min.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/jasny-bootstrap/js/jasny-bootstrap.min.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-advanced.html)
10:50:39	19517/19517	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:34:27%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/multiselect/js/jquery.multi-select.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/multiselect/js/jquery.multi-select.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-advanced.html)
10:50:40	1264/1264	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:25:43%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/forms-advanced.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/forms-advanced.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-advanced.html)
10:50:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Dec%202014%2015:03:44%20GMT	http://cl.ly/image/2u170I1q1G3A/addItem.png	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/cl.ly/image/2u170I1q1G3A/addItem.51.delayed	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-autocomplete.html)
10:50:40	10289/10289	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:26:23%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/bootstrap-3-typeahead/bootstrap3-typeahead.min.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/bootstrap-3-typeahead/bootstrap3-typeahead.min.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-autocomplete.html)
10:50:41	840/840	---M--	200	added ('OK')	application/javascript	etag:%225b601d08-348%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/forms-autocomplete.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/forms-autocomplete.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-autocomplete.html)
10:50:41	43003/43003	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:29:15%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/dropzone/min/dropzone.min.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/dropzone/min/dropzone.min.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-dropzone.html)
10:50:41	972/972	---M--	200	added ('OK')	application/javascript	etag:%225b601d08-3cc%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/forms-dropzone.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/forms-dropzone.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-dropzone.html)
10:50:41	17676/17676	---MCZ	200	added ('OK')	text/css	date:Tue,%2031%20Jul%202018%2008:35:40%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/summernote/summernote-bs4.css	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/summernote/summernote-bs4.css	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-texteditor.html)
10:50:41	118619/118619	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:35:50%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/summernote/summernote-bs4.min.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/summernote/summernote-bs4.min.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-texteditor.html)
10:50:42	57/57	---M--	200	added ('OK')	application/javascript	etag:%225b601d08-39%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/forms-texteditor.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/forms-texteditor.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-texteditor.html)
10:50:42	547/547	---M--	200	added ('OK')	application/javascript	etag:%225b601d09-223%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/forms-validation.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/forms-validation.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/forms-validation.html)
10:50:42	47516/47516	---M--	200	added ('OK')	image/jpeg	etag:%225b601cec-b99c%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/mockup1.jpg	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/mockup1.jpg	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-cards.html)
10:50:43	59882/59882	---M--	200	added ('OK')	image/jpeg	etag:%225b601cf0-e9ea%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/mockup3.jpg	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/mockup3.jpg	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-cards.html)
10:50:43	62946/62946	---M--	200	added ('OK')	image/jpeg	etag:%225b601cf2-f5e2%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/mockup4.jpg	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/mockup4.jpg	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-cards.html)
10:50:43	84832/84832	---M--	200	added ('OK')	image/jpeg	etag:%225b601cf4-14b60%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/mockup5.jpg	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/mockup5.jpg	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-cards.html)
10:50:43	84194/84194	---M--	200	added ('OK')	image/jpeg	etag:%225b601cf6-148e2%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/mockup6.jpg	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/mockup6.jpg	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-cards.html)
10:50:43	52413/52413	---M--	200	added ('OK')	image/jpeg	etag:%225b601cf8-ccbd%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/mockup7.jpg	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/mockup7.jpg	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-cards.html)
10:50:44	67699/67699	---M--	200	added ('OK')	image/jpeg	etag:%225b601cee-10873%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/mockup2.jpg	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/mockup2.jpg	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-cards.html)
10:50:44	16066/16066	---MCZ	200	added ('OK')	text/css	date:Tue,%2031%20Jul%202018%2008:30:11%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/fullcalendar/fullcalendar.min.css	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/fullcalendar/fullcalendar.min.css	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-calendar.html)
10:50:44	51638/51638	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:34:16%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/moment/min/moment.min.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/moment/min/moment.min.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-calendar.html)
10:50:44	213774/213774	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:30:16%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/fullcalendar/fullcalendar.min.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/fullcalendar/fullcalendar.min.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-calendar.html)
10:50:45	4626/4626	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:30:18%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/fullcalendar/gcal.min.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/fullcalendar/gcal.min.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-calendar.html)
10:50:45	957/957	---M--	200	added ('OK')	application/javascript	etag:%225b601d06-3bd%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/components-calendar.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/components-calendar.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-calendar.html)
10:50:45	2608/2608	---MCZ	200	added ('OK')	text/css	date:Tue,%2031%20Jul%202018%2008:32:07%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/lightbox2/css/lightbox.min.css	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/lightbox2/css/lightbox.min.css	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-gallery.html)
10:50:46	9418/9418	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:32:22%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/lightbox2/js/lightbox.min.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/lightbox2/js/lightbox.min.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-gallery.html)
10:50:46	7802/7802	---MCZ	200	added ('OK')	text/css	date:Tue,%2031%20Jul%202018%2008:32:02%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/ladda/ladda-themeless.min.css	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/ladda/ladda-themeless.min.css	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-loading-buttons.html)
10:50:46	4117/4117	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:32:04%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/ladda/spin.min.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/ladda/spin.min.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-loading-buttons.html)
10:50:46	5040/5040	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:32:03%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/ladda/ladda.min.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/ladda/ladda.min.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-loading-buttons.html)
10:50:46	270/270	---M--	200	added ('OK')	application/javascript	etag:%225b601d06-10e%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/components-ladda.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/components-ladda.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-loading-buttons.html)
10:50:47	23670/23670	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:30:55%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/google-maps-infobox/infobox-lib.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/google-maps-infobox/infobox-lib.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-map.html)
10:50:47	3263/3263	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:25:42%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/components-map.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/components-map.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-map.html)
10:50:48	2100/2100	---M--	200	added ('OK')	image/png	etag:%225b601ce9-834%22	https://demo.bootstrapious.com/admin-premium/1-4-4/img/map-marker-default.png	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/demo.bootstrapious.com/admin-premium/1-4-4/img/map-marker-default.png	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-map.html)
10:50:48	2113/2113	---M--	200	added ('OK')	image/png	etag:%225b601cea-841%22	https://demo.bootstrapious.com/admin-premium/1-4-4/img/map-marker-red.png	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/demo.bootstrapious.com/admin-premium/1-4-4/img/map-marker-red.png	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-map.html)
10:50:48	2132/2132	---M--	200	added ('OK')	image/png	etag:%225b601ce8-854%22	https://demo.bootstrapious.com/admin-premium/1-4-4/img/map-marker-blue.png	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/demo.bootstrapious.com/admin-premium/1-4-4/img/map-marker-blue.png	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-map.html)
10:50:48	2100/2100	---M--	200	added ('OK')	image/png	etag:%225b601ce9-834%22	https://demo.bootstrapious.com/admin-premium/1-4-4/img/map-marker-pink.png	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/demo.bootstrapious.com/admin-premium/1-4-4/img/map-marker-pink.png	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-map.html)
10:50:49	2100/2100	---M--	200	added ('OK')	image/png	etag:%225b601ceb-834%22	https://demo.bootstrapious.com/admin-premium/1-4-4/img/map-marker-violet.png	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/demo.bootstrapious.com/admin-premium/1-4-4/img/map-marker-violet.png	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-map.html)
10:50:49	2038/2038	---M--	200	added ('OK')	image/png	etag:%225b601cea-7f6%22	https://demo.bootstrapious.com/admin-premium/1-4-4/img/map-marker-sea.png	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/demo.bootstrapious.com/admin-premium/1-4-4/img/map-marker-sea.png	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-map.html)
10:50:49	1058/1058	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2008:25:43%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/components-notifications.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/components-notifications.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-notifications.html)
10:50:49	110/110	---M--	200	added ('OK')	application/javascript	etag:%225b601d07-6e%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/components-preloader.js	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/js/components-preloader.js	(from https://demo.bootstrapious.com/admin-premium/1-4-4/components-preloader.html)
10:50:50	89479/89479	---M--	200	added ('OK')	image/jpeg	etag:%225b601c70-15d87%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/avatar-0.jpg	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/avatar-0.jpg	(from https://demo.bootstrapious.com/admin-premium/1-4-4/pages-contacts.html)
10:50:50	40211/40211	---M--	200	added ('OK')	image/jpeg	etag:%225b601c7b-9d13%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/avatar-8.jpg	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/avatar-8.jpg	(from https://demo.bootstrapious.com/admin-premium/1-4-4/pages-contacts.html)
10:50:50	54977/54977	---M--	200	added ('OK')	image/jpeg	etag:%225b601c7d-d6c1%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/avatar-9.jpg	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/avatar-9.jpg	(from https://demo.bootstrapious.com/admin-premium/1-4-4/pages-contacts.html)
10:50:50	45704/45704	---M--	200	added ('OK')	image/jpeg	etag:%225b601c72-b288%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/avatar-10.jpg	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/avatar-10.jpg	(from https://demo.bootstrapious.com/admin-premium/1-4-4/pages-contacts.html)
10:50:51	60025/60025	---M--	200	added ('OK')	image/jpeg	etag:%225b601c74-ea79%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/avatar-11.jpg	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/img/avatar-11.jpg	(from https://demo.bootstrapious.com/admin-premium/1-4-4/pages-contacts.html)
10:50:51	9082/9082	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2031%20Jul%202018%2008:34:55%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/summernote/font/summernote.eot?dbafe969167589eda84514394d126413	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/summernote/font/summernote9d3d.eot	(from https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/summernote/summernote-bs4.css)
10:50:51	9082/9082	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2031%20Jul%202018%2008:34:55%20GMT	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/summernote/font/summernote.eot?	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/summernote/font/summernoted41d.eot	(from https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/summernote/summernote-bs4.css)
10:50:51	15692/15692	---M--	200	added ('OK')	application/font-woff	etag:%225b601f30-3d4c%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/summernote/font/summernote.woff?dbafe969167589eda84514394d126413	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/summernote/font/summernote9d3d.woff	(from https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/summernote/summernote-bs4.css)
10:50:52	8896/8896	---M--	200	added ('OK')	application/octet-stream	etag:%225b601f2f-22c0%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/summernote/font/summernote.ttf?dbafe969167589eda84514394d126413	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/summernote/font/summernote9d3d.ttf	(from https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/summernote/summernote-bs4.css)
10:50:52	8476/8476	---M--	200	added ('OK')	image/gif	etag:%225b601e89-211c%22	https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/lightbox2/images/loading.gif	C:/Users/CET%20-%20A/Desktop/Teresa%20-%20Sofia/d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/lightbox2/images/loading.gif	(from https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/lightbox2/css/lightbox.min.css)
10:50:52	178/178	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Nov%202018%2010:50:51%20GMT	https://d19m59y37dris4.cloudfront.net/robots.txt		(from https://d19m59y37dris4.cloudfront.net/admin-premium/1-4-4/vendor/summernote/summernote-bs4.css)
